name	train_loss	train_acc	test_loss	test_acc 
Adamax_mse	1.4563912153244019	0.3903435468673706	1.5113914012908936	0.3751857280731201
Adamax_msle	0.4791683554649353	0.3587743639945984	0.4935553967952728	0.3410103917121887
Adamax_poisson	12.100391387939453	0.34020426869392395	12.539657592773438	0.33358097076416016
Adamax_sparse_categorical_crossentropy	169186.71875	0.41949859261512756	148954.765625	0.30832093954086304
Adamax_squared_hinge	0.7613123655319214	0.34670379757881165	0.7545815110206604	0.33209508657455444
Ftrl_KLD	2.3600261211395264	0.28393685817718506	2.426577091217041	0.26374441385269165
Ftrl_MAE	0.9510365724563599	0.28393685817718506	0.9784547090530396	0.26374441385269165
Ftrl_MAPE	94645688.0	0.28393685817718506	87914856.0	0.26374441385269165
Ftrl_MSE	1.2341684103012085	0.28393685817718506	1.289169430732727	0.26374441385269165
Ftrl_MSLE	0.3281538486480713	0.28393685817718506	0.3400053381919861	0.26374441385269165
Ftrl_categorical_hinge	0.37858250737190247	0.28393685817718506	0.35165920853614807	0.26374441385269165
Ftrl_hinge	0.6349737048149109	0.28393685817718506	0.621347188949585	0.26374441385269165
Ftrl_huber	0.5328587889671326	0.28393685817718506	0.555761992931366	0.26374441385269165
Ftrl_kl_divergence	2.3600265979766846	0.28393685817718506	2.426577091217041	0.26374441385269165
Ftrl_kld	2.3600265979766846	0.28393685817718506	2.426577091217041	0.26374441385269165
Ftrl_kullback_leibler_divergence	2.360027551651001	0.28393685817718506	2.426577091217041	0.26374441385269165
Ftrl_log_cosh	0.4676864445209503	0.28393685817718506	0.4873465299606323	0.26374441385269165
Ftrl_mae	0.9510367512702942	0.28393685817718506	0.9784547090530396	0.26374441385269165
Ftrl_mape	94645664.0	0.28393685817718506	87914856.0	0.26374441385269165
Ftrl_mean_absolute_error	0.9510367512702942	0.28393685817718506	0.9784547090530396	0.26374441385269165
Ftrl_mean_absolute_percentage_error	94645672.0	0.28393685817718506	87914856.0	0.26374441385269165
Ftrl_mean_squared_error	1.2341684103012085	0.28393685817718506	1.289169430732727	0.26374441385269165
Ftrl_mean_squared_logarithmic_error	0.3281538486480713	0.28393685817718506	0.3400053381919861	0.26374441385269165
Ftrl_mse	1.2341681718826294	0.28393685817718506	1.289169430732727	0.26374441385269165
Ftrl_msle	0.3281538188457489	0.28393685817718506	0.3400053381919861	0.26374441385269165
Ftrl_poisson	1.5364007949829102	0.28393685817718506	1.5813106298446655	0.26374441385269165
Ftrl_sparse_categorical_crossentropy	41466.78125	0.42469823360443115	56779.6484375	0.4160475432872772
Ftrl_squared_hinge	0.475848525762558	0.28393685817718506	0.4577348232269287	0.26374441385269165
Nadam_KLD	23.083152770996094	0.2848653793334961	23.734073638916016	0.30609211325645447
Nadam_MAE	0.9510372281074524	0.31717735528945923	0.9784547090530396	0.29940563440322876
Nadam_MAPE	94645632.0	0.3790157735347748	87914856.0	0.3997028172016144
Nadam_MSE	1.4563912153244019	0.36713090538978577	1.5113914012908936	0.38855868577957153
Nadam_MSLE	0.4791683554649353	0.35543176531791687	0.4935553967952728	0.3358097970485687
Nadam_categorical_hinge	0.5678737163543701	0.2789229452610016	0.5274888277053833	0.26523029804229736
Nadam_hinge	0.7613122463226318	0.36694520711898804	0.7545815110206604	0.3922733962535858
Nadam_huber	0.6018569469451904	0.3790157735347748	0.6224616169929504	0.3997028172016144
Nadam_kl_divergence	23.083152770996094	0.3045496642589569	23.734073638916016	0.3053491711616516
Nadam_kld	23.08315658569336	0.3247910737991333	23.734073638916016	0.31649330258369446
Nadam_kullback_leibler_divergence	23.083152770996094	0.33704736828804016	23.734073638916016	0.3365527391433716
Nadam_log_cosh	0.5281265377998352	0.2874651849269867	0.5463284254074097	0.3053491711616516
Nadam_mae	0.9510367512702942	0.33704736828804016	0.9784547090530396	0.3365527391433716
Nadam_mape	94645640.0	0.28393685817718506	87914856.0	0.26374441385269165
Nadam_mean_absolute_error	0.9510369300842285	0.39405757188796997	0.9784547090530396	0.39004456996917725
Nadam_mean_absolute_percentage_error	94645632.0	0.28393685817718506	87914856.0	0.26374441385269165
Nadam_mean_squared_error	1.4563909769058228	0.32051995396614075	1.5113914012908936	0.31797918677330017
Nadam_mean_squared_logarithmic_error	0.47916826605796814	0.33704736828804016	0.4935553967952728	0.3365527391433716
Nadam_mse	1.4563909769058228	0.28393685817718506	1.5113914012908936	0.26374441385269165
Nadam_msle	0.4791686236858368	0.3351903557777405	0.4935553967952728	0.3075779974460602
Nadam_poisson	12.100388526916504	0.30473536252975464	12.539657592773438	0.2838038504123688
Nadam_sparse_categorical_crossentropy	208748.03125	0.4098421633243561	167852.015625	0.41381871700286865
Nadam_squared_hinge	0.7613121867179871	0.2869080901145935	0.7545815110206604	0.26523029804229736
RMSprop_KLD	23.083154678344727	0.33704736828804016	23.734073638916016	0.3365527391433716
RMSprop_MAE	0.9510371088981628	0.3790157735347748	0.9784547090530396	0.3997028172016144
RMSprop_MAPE	94645672.0	0.3433611989021301	87914856.0	0.33506685495376587
RMSprop_MSE	1.4563908576965332	0.27019497752189636	1.5113914012908936	0.28083208203315735
RMSprop_MSLE	0.4791682958602905	0.24085421860218048	0.4935553967952728	0.2355126291513443
RMSprop_categorical_hinge	0.5678737163543701	0.33704736828804016	0.5274888277053833	0.3365527391433716
RMSprop_hinge	0.7613120079040527	0.3823584020137787	0.7545815110206604	0.40193164348602295
RMSprop_huber	0.60185706615448	0.33704736828804016	0.6224616169929504	0.3365527391433716
RMSprop_kl_divergence	23.08315086364746	0.28393685817718506	23.734073638916016	0.26374441385269165
